Student,Proficiency,Ground Truth,IsCorrect,Transcript,Confidence
5193_HI_S1_S_0,S,Where is your house?,False,very easy your house,0.92995489
5216_HI_S1_S_0,S,Where is your house?,False,where is your house,0.88706034
5218_HI_S1_S_0,S,Where is your house?,False,,
5225_HI_S1_S_0,S,Where is your house?,False,there,0.7369411
5255_HI_S1_S_0,S,Where is your house?,False,where is your course,0.86197442
5258_HI_S1_S_0,S,Where is your house?,False,dear is your,0.6855616
5278_HI_S1_S_0,S,Where is your house?,False,where is new home,0.81797582
5299_HI_S1_S_0,S,Where is your house?,False,very very is your house,0.80048674
1378_HI_S1_S_1,S,This is a small bag.,True,this is a small,0.90879488
1384_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.84026492
1389_HI_S1_S_1,S,This is a small bag.,True,this is a small baby,0.86885643
1392_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.87378389
1399_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.81391209
1402_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92495078
1407_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.92661077
1410_HI_S1_S_1,S,This is a small bag.,True,this is a,0.92995483
1413_HI_S1_S_1,S,This is a small bag.,True,desi small bag,0.70245188
1420_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.81557208
1424_HI_S1_S_1,S,This is a small bag.,True,this is a small,0.92995489
1438_HI_S1_S_1,S,This is a small bag.,True,this is small bag,0.89780933
1443_HI_S1_S_1,S,This is a small bag.,True,is a smile,0.8530404
1447_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
1464_HI_S1_S_1,S,This is a small bag.,True,this is a small bird,0.83672255
1467_HI_S1_S_1,S,This is a small bag.,True,,
1479_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.88979566
1492_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.90223616
1501_HI_S1_S_1,S,This is a small bag.,True,this is a small,0.88215172
1523_HI_S1_S_1,S,This is a small bag.,True,this is a small big,0.92995489
1537_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.91615832
1542_HI_S1_S_1,S,This is a small bag.,True,this is a small big,0.883883
1552_HI_S1_S_1,S,This is a small bag.,True,this is smart,0.74764603
1559_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.87385702
1561_HI_S1_S_1,S,This is a small bag.,True,,
1566_HI_S1_S_1,S,This is a small bag.,True,this is a small big,0.86105043
1595_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.90242624
1614_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.89537126
1615_HI_S1_S_1,S,This is a small bag.,True,this is a smile bad,0.75670928
1629_HI_S1_S_1,S,This is a small bag.,True,this is a small bite,0.82756901
1675_HI_S1_S_1,S,This is a small bag.,True,this is a small bike small bike,0.86502784
1704_HI_S1_S_1,S,This is a small bag.,True,this is a smile bag,0.79539317
1721_HI_S1_S_1,S,This is a small bag.,True,this is a small,0.85517919
1733_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.92995489
1772_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
1775_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.87100565
1778_HI_S1_S_1,S,This is a small bag.,True,this is a smile dog,0.92995489
1779_HI_S1_S_1,S,This is a small bag.,True,this is small bag,0.88257945
1839_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.81578046
1844_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
1849_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.88454646
1850_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.80060321
1851_HI_S1_S_1,S,This is a small bag.,True,,
1853_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
1861_HI_S1_S_1,S,This is a small bag.,True,this is this is cell De De,0.84554732
1871_HI_S1_S_1,S,This is a small bag.,True,this is a small boy,0.78331751
1911_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.8115133
1920_HI_S1_S_1,S,This is a small bag.,True,,
1926_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
1935_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.84856194
1938_HI_S1_S_1,S,This is a small bag.,True,,
1956_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92092592
1958_HI_S1_S_1,S,This is a small bag.,True,this is a small small bag,0.87090832
1960_HI_S1_S_1,S,This is a small bag.,True,this is my small bag,0.72021979
1971_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.91090977
1980_HI_S1_S_1,S,This is a small bag.,True,this is a smile,0.80840778
1994_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92652112
2010_HI_S1_S_1,S,This is a small bag.,True,,
2014_HI_S1_S_1,S,This is a small bag.,True,this is a small bag yeh ek Chhota bag hai,0.84659022
2018_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.76055878
2052_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.87365997
2070_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.9175626
2075_HI_S1_S_1,S,This is a small bag.,True,this is a small boy,0.77310163
2077_HI_S1_S_1,S,This is a small bag.,True,this is a small rhyme,0.79056388
2078_HI_S1_S_1,S,This is a small bag.,True,this is a Salma,0.86916029
2093_HI_S1_S_1,S,This is a small bag.,True,is,0.8099401
2104_HI_S1_S_1,S,This is a small bag.,True,this is a smile by,0.87416363
2112_HI_S1_S_1,S,This is a small bag.,True,this is a Kamla,0.80528486
2120_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.91093272
2129_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
2137_HI_S1_S_1,S,This is a small bag.,True,isliye istemal,0.70264751
2146_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
2162_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.8456192
2164_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92529678
2180_HI_S1_S_1,S,This is a small bag.,True,this is a smell bad,0.81190062
2195_HI_S1_S_1,S,This is a small bag.,True,this is a small boy,0.73927027
2201_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
2215_HI_S1_S_1,S,This is a small bag.,True,,
2238_HI_S1_S_1,S,This is a small bag.,True,this is a small,0.85909653
2239_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.9255355
2247_HI_S1_S_1,S,This is a small bag.,True,this is a small big,0.92995489
2255_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
2261_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.75955313
2277_HI_S1_S_1,S,This is a small bag.,True,this is a smile,0.91682065
2297_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.88720238
2313_HI_S1_S_1,S,This is a small bag.,True,house this is a small bag,0.86394435
2346_HI_S1_S_1,S,This is a small bag.,True,this is my small bag,0.8293432
2421_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
2439_HI_S1_S_1,S,This is a small bag.,True,is smile bag,0.79747009
2443_HI_S1_S_1,S,This is a small bag.,True,this is a small boy,0.83959991
2485_HI_S1_S_1,S,This is a small bag.,True,this is a smile bag,0.89945394
2492_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.83986139
2519_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.91453874
2547_HI_S1_S_1,S,This is a small bag.,True,this is a smart boy,0.75147605
2557_HI_S1_S_1,S,This is a small bag.,True,Desai be smart,0.59401774
2572_HI_S1_S_1,S,This is a small bag.,True,this is a small big,0.92995489
2589_HI_S1_S_1,S,This is a small bag.,True,this is a small big,0.85327041
2590_HI_S1_S_1,S,This is a small bag.,True,this is a small dick,0.80610812
2595_HI_S1_S_1,S,This is a small bag.,True,this is a small big,0.83290213
2632_HI_S1_S_1,S,This is a small bag.,True,this is a small dog,0.92995489
2636_HI_S1_S_1,S,This is a small bag.,True,this is a small boy,0.82415712
2650_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
2653_HI_S1_S_1,S,This is a small bag.,True,,
2660_HI_S1_S_1,S,This is a small bag.,True,,
2708_HI_S1_S_1,S,This is a small bag.,True,,
2728_HI_S1_S_1,S,This is a small bag.,True,desi GS,0.44666123
2730_HI_S1_S_1,S,This is a small bag.,True,,
2752_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.81985819
2755_HI_S1_S_1,S,This is a small bag.,True,small bike,0.92995483
2756_HI_S1_S_1,S,This is a small bag.,True,this is a small boy,0.74779803
2758_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.92995489
2778_HI_S1_S_1,S,This is a small bag.,True,that is a,0.92995483
2790_HI_S1_S_1,S,This is a small bag.,True,this is a smile bag,0.85761154
2800_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.87523156
2819_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92264348
2841_HI_S1_S_1,S,This is a small bag.,True,this is a small dog,0.84906471
2847_HI_S1_S_1,S,This is a small bag.,True,this is a small boy,0.74770063
2876_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.90892398
2880_HI_S1_S_1,S,This is a small bag.,True,small bag,0.85126895
2882_HI_S1_S_1,S,This is a small bag.,True,,
2900_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
2913_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
2919_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
2937_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.83445084
2946_HI_S1_S_1,S,This is a small bag.,True,small,0.68147671
2966_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.88981438
2970_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
2982_HI_S1_S_1,S,This is a small bag.,True,this is a small boy,0.7941379
3009_HI_S1_S_1,S,This is a small bag.,True,this is this is a small bike,0.87718219
3010_HI_S1_S_1,S,This is a small bag.,True,face is a small baby,0.69129515
3014_HI_S1_S_1,S,This is a small bag.,True,this is a small big,0.80108964
3016_HI_S1_S_1,S,This is a small bag.,True,this is a small by,0.77072591
3023_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.90980452
3048_HI_S1_S_1,S,This is a small bag.,True,this is,0.78250903
3077_HI_S1_S_1,S,This is a small bag.,True,,
3083_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
3084_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.84823066
3088_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.77532053
3092_HI_S1_S_1,S,This is a small bag.,True,this is a small dick,0.87628096
3096_HI_S1_S_1,S,This is a small bag.,True,this is a small boy,0.8866331
3121_HI_S1_S_1,S,This is a small bag.,True,this is a small boy,0.86742133
3132_HI_S1_S_1,S,This is a small bag.,True,small bag,0.72161824
3135_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.91905242
3142_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.77525139
3146_HI_S1_S_1,S,This is a small bag.,True,this is a smile,0.92008734
3198_HI_S1_S_1,S,This is a small bag.,True,this is a very big,0.8568207
3230_HI_S1_S_1,S,This is a small bag.,True,smile dog,0.85119939
3231_HI_S1_S_1,S,This is a small bag.,True,Nahin Aata,0.92995483
3240_HI_S1_S_1,S,This is a small bag.,True,babies small bag,0.64554399
3243_HI_S1_S_1,S,This is a small bag.,True,this is a small,0.85650778
3247_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
3248_HI_S1_S_1,S,This is a small bag.,True,Dish TV a small boy,0.74839669
3249_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.91941154
3251_HI_S1_S_1,S,This is a small bag.,True,this is a small dog,0.92995489
3265_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.92995489
3276_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.92932445
3279_HI_S1_S_1,S,This is a small bag.,True,this is a small bag hotel,0.82020169
3280_HI_S1_S_1,S,This is a small bag.,True,this is this is a small bag Ek Chhota basata hai,0.79854679
3283_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.89601487
3286_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.81744254
3306_HI_S1_S_1,S,This is a small bag.,True,this this is a smart bike,0.87424356
3319_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
3327_HI_S1_S_1,S,This is a small bag.,True,this is a small boy,0.83980715
3335_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.92995489
3338_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.84575492
3352_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.85680091
3370_HI_S1_S_1,S,This is a small bag.,True,this is a small bike,0.92995489
3374_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.86463892
3397_HI_S1_S_1,S,This is a small bag.,True,this is a similar,0.83124006
3414_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92919379
3430_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
3456_HI_S1_S_1,S,This is a small bag.,True,this is a small bird,0.79577637
3474_HI_S1_S_1,S,This is a small bag.,True,small bag,0.78931022
3480_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
3483_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
3539_HI_S1_S_1,S,This is a small bag.,True,bind a small big this is a small big,0.72349989
3544_HI_S1_S_1,S,This is a small bag.,True,Disawar,0.51199436
3548_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
3554_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
3582_HI_S1_S_1,S,This is a small bag.,True,this is,0.68674523
3608_HI_S1_S_1,S,This is a small bag.,True,,
3657_HI_S1_S_1,S,This is a small bag.,True,this is a smell,0.84880638
3665_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.8829236
3678_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92498225
3701_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.88155544
3718_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
3729_HI_S1_S_1,S,This is a small bag.,True,this is a small big salary,0.87392873
3731_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.77016139
3755_HI_S1_S_1,S,This is a small bag.,True,DC,0.70679855
3766_HI_S1_S_1,S,This is a small bag.,True,pcj small bag,0.50244206
3774_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92848796
3784_HI_S1_S_1,S,This is a small bag.,True,this is small,0.89162272
3811_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.90380794
3812_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
3817_HI_S1_S_1,S,This is a small bag.,True,this is a small best ya Bada bag,0.80027997
3818_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92773074
3847_HI_S1_S_1,S,This is a small bag.,True,this is a small dog,0.81212932
3859_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
3862_HI_S1_S_1,S,This is a small bag.,True,red,0.65824032
3869_HI_S1_S_1,S,This is a small bag.,True,desi small big,0.64844346
3875_HI_S1_S_1,S,This is a small bag.,True,this is a small big bag,0.80511576
3879_HI_S1_S_1,S,This is a small bag.,True,this is a smart bag,0.8733508
3901_HI_S1_S_1,S,This is a small bag.,True,diseases mailbag,0.83132792
3907_HI_S1_S_1,S,This is a small bag.,True,this is a small bed,0.74137551
3926_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
3963_HI_S1_S_1,S,This is a small bag.,True,is there is my small,0.63299084
3965_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
3971_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.8032552
3972_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.90331352
3989_HI_S1_S_1,S,This is a small bag.,True,this this is a small,0.89913863
4002_HI_S1_S_1,S,This is a small bag.,True,this is this is a small bag,0.88981116
4006_HI_S1_S_1,S,This is a small bag.,True,this is a small,0.88517225
4026_HI_S1_S_1,S,This is a small bag.,True,this is a small bags,0.85184497
4042_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
4054_HI_S1_S_1,S,This is a small bag.,True,,
4079_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
4100_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.90090162
4104_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.8220197
4113_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.83902472
4134_HI_S1_S_1,S,This is a small bag.,True,,
4143_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
4155_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.92995489
4200_HI_S1_S_1,S,This is a small bag.,True,this is a bag,0.92614758
4223_HI_S1_S_1,S,This is a small bag.,True,easy a small bag,0.77915055
4224_HI_S1_S_1,S,This is a small bag.,True,this is a small boy,0.8869006
4233_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.88880432
4239_HI_S1_S_1,S,This is a small bag.,True,this is a small bag,0.8835659
