Student,Proficiency,Ground Truth,IsCorrect,Transcript,Confidence,Distance
3072_HI_S1_S_0,S,Where is your house?,0.0,there is where is,0.92995489,0.670820393249937
3087_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
3093_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
3140_HI_S1_S_0,S,Where is your house?,0.0,where is our house,0.90711576,0.8660254037844388
3190_HI_S1_S_0,S,Where is your house?,0.0,horse house,0.87005496,0.5
3215_HI_S1_S_0,S,Where is your house?,0.0,Nahin Nahin,0.92995483,0.0
3225_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
3261_HI_S1_S_0,S,Where is your house?,0.0,where is your house,0.92995489,1.0
3263_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
3266_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
3324_HI_S1_S_0,S,Where is your house?,0.0,easy you your house,0.78839874,0.7071067811865476
3388_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
3432_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
3450_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
3531_HI_S1_S_0,S,Where is your house?,0.0,Hari Om,0.51902515,0.0
3541_HI_S1_S_0,S,Where is your house?,0.0,w h e r e,0.82251406,0.0
3642_HI_S1_S_0,S,Where is your house?,0.0,in is your house,0.82111341,0.8660254037844388
3657_HI_S1_S_0,S,Where is your house?,0.0,where is your house,0.92779142,1.0
3729_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
3750_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
3753_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
3771_HI_S1_S_0,S,Where is your house?,0.0,there is your house,0.92995489,0.8660254037844388
3780_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
3833_HI_S1_S_0,S,Where is your house?,0.0,w h e r e y y y o u r,0.65603739,0.0
3840_HI_S1_S_0,S,Where is your house?,0.0,w h e r e i s y o u r s o s,0.88630927,0.0
3848_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
3875_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
3926_HI_S1_S_0,S,Where is your house?,0.0,there is yoga,0.83788037,0.5
3949_HI_S1_S_0,S,Where is your house?,0.0,is your boss,0.63714683,0.7071067811865476
3979_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
4038_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
4081_HI_S1_S_0,S,Where is your house?,0.0,where is,0.75154752,0.7071067811865476
4189_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
4223_HI_S1_S_0,S,Where is your house?,0.0,where is your home,0.89379483,0.8660254037844388
4225_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
4242_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
4243_HI_S1_S_0,S,Where is your house?,0.0,w h e r e i s y o u r h o u s e,0.87978822,0.0
4290_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
4320_HI_S1_S_0,S,Where is your house?,0.0,where is your home,0.92689669,0.8660254037844388
4355_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
4386_HI_S1_S_0,S,Where is your house?,0.0,weather is your words,0.81447822,0.7071067811865476
4408_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
4413_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
4416_HI_S1_S_0,S,Where is your house?,0.0,air is your house,0.79782563,0.8660254037844388
4456_HI_S1_S_0,S,Where is your house?,0.0,is you,0.8135044,0.5
4471_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
4503_HI_S1_S_0,S,Where is your house?,0.0,hair is your,0.88158947,0.7071067811865476
4520_HI_S1_S_0,S,Where is your house?,0.0,where is new house,0.88992041,0.8660254037844388
4521_HI_S1_S_0,S,Where is your house?,0.0,where is your house,0.92995489,1.0
4606_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
4654_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
4667_HI_S1_S_0,S,Where is your house?,0.0,we your house,0.82989997,0.7071067811865476
4678_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
4721_HI_S1_S_0,S,Where is your house?,0.0,where is your homes,0.92781866,0.8660254037844388
4758_HI_S1_S_0,S,Where is your house?,0.0,kya your house,0.82144618,0.7071067811865476
4769_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
4815_HI_S1_S_0,S,Where is your house?,0.0,where is your house,0.92995489,1.0
4856_HI_S1_S_0,S,Where is your house?,0.0,where is your home,0.92995489,0.8660254037844388
4865_HI_S1_S_0,S,Where is your house?,0.0,what is the name of,0.61991853,0.5
4868_HI_S1_S_0,S,Where is your house?,0.0,w h e r a i s y o u r h o u s e,0.86809379,0.0
4870_HI_S1_S_0,S,Where is your house?,0.0,there is your house,0.88134259,0.8660254037844388
4951_HI_S1_S_0,S,Where is your house?,0.0,where is at,0.71315432,0.7071067811865476
4959_HI_S1_S_0,S,Where is your house?,0.0,easy your horse house,0.78707343,0.7071067811865476
5009_HI_S1_S_0,S,Where is your house?,0.0,Hindi film where you are,0.84540236,0.5
5027_HI_S1_S_0,S,Where is your house?,0.0,where is my house,0.71413994,0.8660254037844388
5052_HI_S1_S_0,S,Where is your house?,0.0,where is,0.83041388,0.7071067811865476
5120_HI_S1_S_0,S,Where is your house?,0.0,there is where you house,0.88070238,0.8660254037844388
5172_HI_S1_S_0,S,Where is your house?,0.0,what what,0.92995483,0.0
5179_HI_S1_S_0,S,Where is your house?,0.0,house is over,0.9032529,0.7071067811865476
5185_HI_S1_S_0,S,Where is your house?,0.0,where is your house,0.92995489,1.0
5193_HI_S1_S_0,S,Where is your house?,0.0,very easy your house,0.92995489,0.7071067811865476
5216_HI_S1_S_0,S,Where is your house?,0.0,where is your house,0.88706034,1.0
5218_HI_S1_S_0,S,Where is your house?,0.0,,,0.0
5225_HI_S1_S_0,S,Where is your house?,0.0,there,0.7369411,0.0
5255_HI_S1_S_0,S,Where is your house?,0.0,where is your course,0.86197442,0.8660254037844388
5258_HI_S1_S_0,S,Where is your house?,0.0,dear is your,0.6855616,0.7071067811865476
5278_HI_S1_S_0,S,Where is your house?,0.0,where is new home,0.81797582,0.7071067811865476
5299_HI_S1_S_0,S,Where is your house?,0.0,very very is your house,0.80048674,0.8660254037844388
1378_HI_S1_S_1,S,This is a small bag.,1.0,this is a small,0.90879488,0.8660254037844388
1384_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.84026492,0.8660254037844388
1389_HI_S1_S_1,S,This is a small bag.,1.0,this is a small baby,0.86885643,0.8660254037844388
1392_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.87378389,1.0
1399_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.81391209,1.0
1402_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92495078,1.0
1407_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.92661077,0.8660254037844388
1410_HI_S1_S_1,S,This is a small bag.,1.0,this is a,0.92995483,0.7071067811865476
1413_HI_S1_S_1,S,This is a small bag.,1.0,desi small bag,0.70245188,0.7071067811865476
1420_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.81557208,0.8660254037844388
1424_HI_S1_S_1,S,This is a small bag.,1.0,this is a small,0.92995489,0.8660254037844388
1438_HI_S1_S_1,S,This is a small bag.,1.0,this is small bag,0.89780933,1.0
1443_HI_S1_S_1,S,This is a small bag.,1.0,is a smile,0.8530404,0.5
1447_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
1464_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bird,0.83672255,0.8660254037844388
1467_HI_S1_S_1,S,This is a small bag.,1.0,,,0.0
1479_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.88979566,1.0
1492_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.90223616,0.8660254037844388
1501_HI_S1_S_1,S,This is a small bag.,1.0,this is a small,0.88215172,0.8660254037844388
1523_HI_S1_S_1,S,This is a small bag.,1.0,this is a small big,0.92995489,0.8660254037844388
1537_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.91615832,1.0
1542_HI_S1_S_1,S,This is a small bag.,1.0,this is a small big,0.883883,0.8660254037844388
1552_HI_S1_S_1,S,This is a small bag.,1.0,this is smart,0.74764603,0.7071067811865476
1559_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.87385702,0.8660254037844388
1561_HI_S1_S_1,S,This is a small bag.,1.0,,,0.0
1566_HI_S1_S_1,S,This is a small bag.,1.0,this is a small big,0.86105043,0.8660254037844388
1595_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.90242624,1.0
1614_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.89537126,1.0
1615_HI_S1_S_1,S,This is a small bag.,1.0,this is a smile bad,0.75670928,0.7071067811865476
1629_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bite,0.82756901,0.8660254037844388
1675_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike small bike,0.86502784,0.8164965809277261
1704_HI_S1_S_1,S,This is a small bag.,1.0,this is a smile bag,0.79539317,0.8660254037844388
1721_HI_S1_S_1,S,This is a small bag.,1.0,this is a small,0.85517919,0.8660254037844388
1733_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.92995489,0.8660254037844388
1772_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
1775_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.87100565,1.0
1778_HI_S1_S_1,S,This is a small bag.,1.0,this is a smile dog,0.92995489,0.7071067811865476
1779_HI_S1_S_1,S,This is a small bag.,1.0,this is small bag,0.88257945,1.0
1839_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.81578046,1.0
1844_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
1849_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.88454646,1.0
1850_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.80060321,0.8660254037844388
1851_HI_S1_S_1,S,This is a small bag.,1.0,,,0.0
1853_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
1861_HI_S1_S_1,S,This is a small bag.,1.0,this is this is cell De De,0.84554732,0.7071067811865476
1871_HI_S1_S_1,S,This is a small bag.,1.0,this is a small boy,0.78331751,0.8660254037844388
1911_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.8115133000000001,0.8660254037844388
1920_HI_S1_S_1,S,This is a small bag.,1.0,,,0.0
1926_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
1935_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.84856194,1.0
1938_HI_S1_S_1,S,This is a small bag.,1.0,,,0.0
1956_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92092592,1.0
1958_HI_S1_S_1,S,This is a small bag.,1.0,this is a small small bag,0.87090832,0.9449111825230683
1960_HI_S1_S_1,S,This is a small bag.,1.0,this is my small bag,0.72021979,1.0
1971_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.91090977,1.0
1980_HI_S1_S_1,S,This is a small bag.,1.0,this is a smile,0.80840778,0.7071067811865476
1994_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92652112,1.0
2010_HI_S1_S_1,S,This is a small bag.,1.0,,,0.0
2014_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag yeh ek Chhota bag hai,0.84659022,0.944911182523068
2018_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.76055878,1.0
2052_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.87365997,1.0
2070_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.9175626,1.0
2075_HI_S1_S_1,S,This is a small bag.,1.0,this is a small boy,0.77310163,0.8660254037844388
2077_HI_S1_S_1,S,This is a small bag.,1.0,this is a small rhyme,0.79056388,0.8660254037844388
2078_HI_S1_S_1,S,This is a small bag.,1.0,this is a Salma,0.86916029,0.7071067811865476
2093_HI_S1_S_1,S,This is a small bag.,1.0,is,0.8099400999999999,0.5
2104_HI_S1_S_1,S,This is a small bag.,1.0,this is a smile by,0.87416363,0.7071067811865476
2112_HI_S1_S_1,S,This is a small bag.,1.0,this is a Kamla,0.80528486,0.7071067811865476
2120_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.91093272,1.0
2129_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
2137_HI_S1_S_1,S,This is a small bag.,1.0,isliye istemal,0.70264751,0.0
2146_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
2162_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.8456191999999999,1.0
2164_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92529678,1.0
2180_HI_S1_S_1,S,This is a small bag.,1.0,this is a smell bad,0.81190062,0.7071067811865476
2195_HI_S1_S_1,S,This is a small bag.,1.0,this is a small boy,0.73927027,0.8660254037844388
2201_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
2215_HI_S1_S_1,S,This is a small bag.,1.0,,,0.0
2238_HI_S1_S_1,S,This is a small bag.,1.0,this is a small,0.85909653,0.8660254037844388
2239_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.9255355,1.0
2247_HI_S1_S_1,S,This is a small bag.,1.0,this is a small big,0.92995489,0.8660254037844388
2255_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
2261_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.75955313,0.8660254037844388
2277_HI_S1_S_1,S,This is a small bag.,1.0,this is a smile,0.91682065,0.7071067811865476
2297_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.88720238,1.0
2313_HI_S1_S_1,S,This is a small bag.,1.0,house this is a small bag,0.86394435,1.0
2346_HI_S1_S_1,S,This is a small bag.,1.0,this is my small bag,0.8293431999999998,1.0
2421_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
2439_HI_S1_S_1,S,This is a small bag.,1.0,is smile bag,0.79747009,0.7071067811865476
2443_HI_S1_S_1,S,This is a small bag.,1.0,this is a small boy,0.83959991,0.8660254037844388
2485_HI_S1_S_1,S,This is a small bag.,1.0,this is a smile bag,0.89945394,0.8660254037844388
2492_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.83986139,1.0
2519_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.91453874,1.0
2547_HI_S1_S_1,S,This is a small bag.,1.0,this is a smart boy,0.75147605,0.7071067811865476
2557_HI_S1_S_1,S,This is a small bag.,1.0,Desai be smart,0.59401774,0.0
2572_HI_S1_S_1,S,This is a small bag.,1.0,this is a small big,0.92995489,0.8660254037844388
2589_HI_S1_S_1,S,This is a small bag.,1.0,this is a small big,0.85327041,0.8660254037844388
2590_HI_S1_S_1,S,This is a small bag.,1.0,this is a small dick,0.80610812,0.8660254037844388
2595_HI_S1_S_1,S,This is a small bag.,1.0,this is a small big,0.83290213,0.8660254037844388
2632_HI_S1_S_1,S,This is a small bag.,1.0,this is a small dog,0.92995489,0.8660254037844388
2636_HI_S1_S_1,S,This is a small bag.,1.0,this is a small boy,0.82415712,0.8660254037844388
2650_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
2653_HI_S1_S_1,S,This is a small bag.,1.0,,,0.0
2660_HI_S1_S_1,S,This is a small bag.,1.0,,,0.0
2708_HI_S1_S_1,S,This is a small bag.,1.0,,,0.0
2728_HI_S1_S_1,S,This is a small bag.,1.0,desi GS,0.44666123,0.0
2730_HI_S1_S_1,S,This is a small bag.,1.0,,,0.0
2752_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.81985819,1.0
2755_HI_S1_S_1,S,This is a small bag.,1.0,small bike,0.92995483,0.5
2756_HI_S1_S_1,S,This is a small bag.,1.0,this is a small boy,0.74779803,0.8660254037844388
2758_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.92995489,0.8660254037844388
2778_HI_S1_S_1,S,This is a small bag.,1.0,that is a,0.92995483,0.5
2790_HI_S1_S_1,S,This is a small bag.,1.0,this is a smile bag,0.85761154,0.8660254037844388
2800_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.87523156,1.0
2819_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92264348,1.0
2841_HI_S1_S_1,S,This is a small bag.,1.0,this is a small dog,0.84906471,0.8660254037844388
2847_HI_S1_S_1,S,This is a small bag.,1.0,this is a small boy,0.74770063,0.8660254037844388
2876_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.90892398,0.8660254037844388
2880_HI_S1_S_1,S,This is a small bag.,1.0,small bag,0.85126895,0.7071067811865476
2882_HI_S1_S_1,S,This is a small bag.,1.0,,,0.0
2900_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
2913_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
2919_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
2937_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.83445084,0.8660254037844388
2946_HI_S1_S_1,S,This is a small bag.,1.0,small,0.68147671,0.5
2966_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.88981438,0.8660254037844388
2970_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
2982_HI_S1_S_1,S,This is a small bag.,1.0,this is a small boy,0.7941379,0.8660254037844388
3009_HI_S1_S_1,S,This is a small bag.,1.0,this is this is a small bike,0.87718219,0.8333333333333333
3010_HI_S1_S_1,S,This is a small bag.,1.0,face is a small baby,0.69129515,0.7071067811865476
3014_HI_S1_S_1,S,This is a small bag.,1.0,this is a small big,0.80108964,0.8660254037844388
3016_HI_S1_S_1,S,This is a small bag.,1.0,this is a small by,0.77072591,0.8660254037844388
3023_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.90980452,1.0
3048_HI_S1_S_1,S,This is a small bag.,1.0,this is,0.78250903,0.7071067811865476
3077_HI_S1_S_1,S,This is a small bag.,1.0,,,0.0
3083_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
3084_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.84823066,1.0
3088_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.77532053,1.0
3092_HI_S1_S_1,S,This is a small bag.,1.0,this is a small dick,0.87628096,0.8660254037844388
3096_HI_S1_S_1,S,This is a small bag.,1.0,this is a small boy,0.8866331000000001,0.8660254037844388
3121_HI_S1_S_1,S,This is a small bag.,1.0,this is a small boy,0.86742133,0.8660254037844388
3132_HI_S1_S_1,S,This is a small bag.,1.0,small bag,0.72161824,0.7071067811865476
3135_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.91905242,0.8660254037844388
3142_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.77525139,0.8660254037844388
3146_HI_S1_S_1,S,This is a small bag.,1.0,this is a smile,0.92008734,0.7071067811865476
3198_HI_S1_S_1,S,This is a small bag.,1.0,this is a very big,0.8568207,0.7071067811865476
3230_HI_S1_S_1,S,This is a small bag.,1.0,smile dog,0.85119939,0.0
3231_HI_S1_S_1,S,This is a small bag.,1.0,Nahin Aata,0.92995483,0.0
3240_HI_S1_S_1,S,This is a small bag.,1.0,babies small bag,0.64554399,0.7071067811865476
3243_HI_S1_S_1,S,This is a small bag.,1.0,this is a small,0.85650778,0.8660254037844388
3247_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
3248_HI_S1_S_1,S,This is a small bag.,1.0,Dish TV a small boy,0.74839669,0.5
3249_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.91941154,1.0
3251_HI_S1_S_1,S,This is a small bag.,1.0,this is a small dog,0.92995489,0.8660254037844388
3265_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.92995489,0.8660254037844388
3276_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.92932445,0.8660254037844388
3279_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag hotel,0.82020169,1.0
3280_HI_S1_S_1,S,This is a small bag.,1.0,this is this is a small bag Ek Chhota basata hai,0.79854679,0.9486832980505138
3283_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.89601487,1.0
3286_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.81744254,0.8660254037844388
3306_HI_S1_S_1,S,This is a small bag.,1.0,this this is a smart bike,0.87424356,0.670820393249937
3319_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
3327_HI_S1_S_1,S,This is a small bag.,1.0,this is a small boy,0.83980715,0.8660254037844388
3335_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.92995489,0.8660254037844388
3338_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.84575492,1.0
3352_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.85680091,1.0
3370_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bike,0.92995489,0.8660254037844388
3374_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.86463892,1.0
3397_HI_S1_S_1,S,This is a small bag.,1.0,this is a similar,0.83124006,0.7071067811865476
3414_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92919379,1.0
3430_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bag,0.92995489,1.0
3456_HI_S1_S_1,S,This is a small bag.,1.0,this is a small bird,0.79577637,0.8660254037844388
